0,0.335156,0.66261,0.999151,1.35928,1.75709,2.20545,2.71625,3.30075,3.96992,4.73196,5.59463,6.56562,7.649,8.84575,10.155,11.574,13.0953,14.7089,16.4024,18.1566,19.9499,21.7602,23.5596,25.3161,27.0003,28.5806,30.0259,31.3076,32.3976,33.2715,33.9109,34.3012,34.4311,34.3004,33.9114,33.2743,32.4001,31.3106,30.0298,28.5836,27.0016,25.3168,23.5581,21.7589,19.9475,18.1522,16.3988,14.7051,13.0903,11.5688,10.1496,8.83873,7.64189,6.5568,5.58386,4.7153,3.94526,3.26373,2.66332,2.13183,1.65609,1.22285,0.815511,0.413925,0
0,0.395521,0.781509,1.17708,1.60162,2.07016,2.60105,3.20553,3.89862,4.69268,5.59557,6.61999,7.77152,9.05625,10.4775,12.0322,13.7198,15.5294,17.4486,19.4627,21.5489,23.6848,25.8394,27.9816,30.0738,32.0784,33.9614,35.6832,37.2108,38.5095,39.5519,40.3129,40.7762,40.9313,40.7752,40.3116,39.5514,38.5113,37.2129,35.6863,33.9631,32.0805,30.0735,27.9791,25.8381,23.6826,21.546,19.4588,17.4439,15.5233,13.7149,12.0279,10.4713,9.04902,7.7614,6.60618,5.57557,4.66199,3.85646,3.14623,2.51678,1.9543,1.44296,0.96071,0.488161,0
0,0.462957,0.913848,1.37715,1.87337,2.42289,3.04632,3.75704,4.57165,5.5035,6.56692,7.77297,9.12835,10.6403,12.3143,14.1485,16.1382,18.272,20.5371,22.9135,25.3784,27.9006,30.4447,32.974,35.4454,37.8141,40.0393,42.0749,43.8806,45.4154,46.647,47.5471,48.0949,48.2794,48.0944,47.5453,46.6464,45.4163,43.8813,42.0778,40.0418,37.8157,35.4455,32.9715,30.4422,27.8974,25.3765,22.9115,20.5326,18.2666,16.132,14.142,12.3087,10.6333,9.11657,7.75629,6.54309,5.46984,4.52225,3.68737,2.94884,2.29052,1.68963,1.12486,0.571686,0
0,0.538933,1.06217,1.59961,2.1765,2.8154,3.54057,4.36836,5.31939,6.40791,7.64918,9.05703,10.641,12.41,14.3682,16.5129,18.84,21.3383,23.9915,26.7747,29.6613,32.6171,35.5989,38.5616,41.4582,44.2369,46.8462,49.2338,51.3509,53.1509,54.5951,55.6505,56.2944,56.51,56.2942,55.65,54.5936,53.1511,51.3512,49.2356,46.8475,44.2384,41.4596,38.5607,35.5971,32.6146,29.6602,26.773,23.9876,21.3332,18.8334,16.5046,14.3593,12.4006,10.6282,9.038,7.62179,6.36842,5.26319,4.28972,3.4309,2.66366,1.96497,1.30858,0.666101,0
0,0.622204,1.22583,1.84459,2.50974,3.24936,4.08555,5.04377,6.14347,7.40531,8.84456,10.4759,12.3146,14.367,16.6403,19.1309,21.8335,24.7349,27.8187,31.0545,34.4099,37.8466,41.3138,44.7614,48.1302,51.3641,54.3999,57.1776,59.6407,61.7353,63.4167,64.6454,65.3945,65.6453,65.3937,64.6449,63.4151,61.7362,59.6419,57.1792,54.4013,51.3659,48.1309,44.7595,41.3123,37.8452,34.4083,31.0523,27.8159,24.7315,21.8267,19.1216,16.6307,14.3558,12.298,10.4535,8.81276,7.36038,6.08124,4.95549,3.96134,3.07503,2.26875,1.51199,0.770039,0
0,0.713507,1.40394,2.11277,2.87421,3.72204,4.68262,5.78293,7.04681,8.49616,10.1518,12.0297,14.1467,16.5114,19.1297,22.0005,25.1159,28.4627,32.0177,35.7509,39.6227,43.5883,47.591,51.5705,55.4601,59.1936,62.6997,65.9093,68.7532,71.1726,73.1136,74.5332,75.3973,75.6875,75.3967,74.5308,73.1109,71.1704,68.7513,65.9076,62.7005,59.1959,55.4615,51.5698,47.5901,43.5885,39.6225,35.749,32.0154,28.4577,25.1092,21.9919,19.12,16.4987,14.1297,12.0062,10.1159,8.44543,6.97504,5.68195,4.54107,3.52532,2.60149,1.73461,0.883678,0
0,0.811847,1.59693,2.40214,3.2679,4.23354,5.32757,6.58245,8.02406,9.67945,11.57,13.7156,16.1347,18.8377,21.8309,25.114,28.6795,32.5103,36.5791,40.8535,45.289,49.8317,54.4163,58.9751,63.432,67.7101,71.7269,75.4055,78.6664,81.439,83.6641,85.2905,86.2807,86.6143,86.2799,85.2886,83.6607,81.4354,78.6633,75.4036,71.7279,67.7109,63.4319,58.9735,54.4151,49.8304,45.2894,40.8541,36.5786,32.5066,28.674,25.1071,21.8205,18.8233,16.1156,13.6886,11.5307,9.62332,7.94499,6.46999,5.169,4.01129,2.96062,1.97477,1.00731,0
0,0.916493,1.80244,2.71156,3.69064,4.78196,6.02019,7.44127,9.07347,10.9482,13.0911,15.5258,18.2696,21.3358,24.7325,28.4604,32.509,36.8604,41.484,46.341,51.3818,56.5451,61.7565,66.9399,72.0079,76.8728,81.4412,85.6244,89.3337,92.4869,95.0173,96.8676,97.9953,98.3739,97.9948,96.8678,95.0165,92.485,89.3314,85.6227,81.4424,76.8733,72.0087,66.9391,61.7562,56.5443,51.3817,46.3416,41.4822,36.8565,32.5036,28.4529,24.7215,21.3198,18.2468,15.4945,13.0475,10.8851,8.98334,7.31305,5.84189,4.53283,3.34566,2.2325,1.14003,0
0,1.02726,2.0204,3.0408,4.13933,5.36406,6.75498,8.35058,10.1864,12.2962,14.7073,17.4467,20.5359,23.9896,27.8162,32.0163,36.5787,41.4837,46.6972,52.1749,57.8612,63.6842,69.5638,75.4122,81.1326,86.6217,91.779,96.4986,100.685,104.245,107.103,109.192,110.464,110.892,110.465,109.191,107.102,104.244,100.683,96.4972,91.7778,86.6221,81.1313,75.4109,69.5626,63.6827,57.8603,52.1748,46.6948,41.4803,36.5736,32.0078,27.804,23.9705,20.509,17.4108,14.6564,12.2247,10.0865,8.20855,6.55744,5.08783,3.75522,2.50657,1.28019,0
0,1.14326,2.24991,3.38632,4.61049,5.97438,7.52377,9.30333,11.3525,13.7076,16.4002,19.4611,22.9145,26.7744,31.0547,35.7513,40.855,46.3408,52.1741,58.3055,64.6691,71.187,77.7694,84.3193,90.7252,96.8735,102.649,107.936,112.624,116.612,119.813,122.153,123.579,124.058,123.578,122.152,119.811,116.612,112.623,107.934,102.648,96.8728,90.7234,84.317,77.7691,71.1861,64.6675,58.3024,52.1706,46.3358,40.8465,35.7397,31.0385,26.7537,22.8848,19.421,16.3449,13.6285,11.2421,9.1479,7.30639,5.66937,4.18414,2.79287,1.42648,0
0,1.26458,2.48816,3.74358,5.09678,6.60546,8.32072,10.2902,12.5604,15.1692,18.1553,21.5502,25.3797,29.663,34.4115,39.6239,45.2902,51.3812,57.8592,64.6672,71.7348,78.9762,86.2897,93.5676,100.686,107.519,113.938,119.814,125.026,129.46,133.017,135.62,137.204,137.737,137.204,135.617,133.015,129.458,125.024,119.814,113.937,107.519,100.686,93.5664,86.2904,78.9752,71.7343,64.6643,57.8552,51.3751,45.2808,39.6123,34.394,29.6377,25.3453,21.505,18.094,15.0843,12.4402,10.1213,8.08153,6.26941,4.62718,3.0898,1.57832,0
0,1.38846,2.7305,4.10917,5.59388,7.24997,9.13438,11.2992,13.7947,16.6645,19.9494,23.6861,27.9012,32.6188,37.8484,43.5895,49.8315,56.5436,63.6825,71.185,78.9757,86.9578,95.0215,103.045,110.896,118.432,125.511,131.993,137.741,142.632,146.556,149.427,151.174,151.761,151.172,149.423,146.553,142.629,137.739,131.99,125.509,118.43,110.894,103.044,95.0211,86.9564,78.9734,71.1821,63.6769,56.5356,49.8215,43.577,37.8284,32.5912,27.8644,23.6369,19.8828,16.5712,13.6642,11.1139,8.87263,6.88406,5.08157,3.39217,1.73302,0
0,1.51389,2.97536,4.47681,6.09464,7.89955,9.95457,12.3164,15.0398,18.1732,21.7611,25.8413,30.4455,35.6011,41.3167,47.5935,54.4166,61.7561,69.5626,77.7684,86.2897,95.0214,103.844,112.624,121.213,129.459,137.208,144.302,150.593,155.946,160.241,163.383,165.296,165.938,165.294,163.379,160.237,155.942,150.59,144.299,137.205,129.459,121.212,112.622,103.844,95.0198,86.2869,77.7653,69.5564,61.7482,54.4067,47.5786,41.2942,35.5706,30.4061,25.7873,21.6865,18.0704,14.8979,12.1162,9.67171,7.50291,5.53865,3.69803,1.89008,0
0,1.63985,3.21921,4.84181,6.59171,8.54455,10.7695,13.3279,16.2768,19.6706,23.5592,27.9824,32.9751,38.5647,44.7633,51.5734,58.9759,66.941,75.4132,84.319,93.5679,103.045,112.622,122.154,131.48,140.434,148.849,156.553,163.383,169.197,173.863,177.275,179.354,180.051,179.353,177.273,173.86,169.195,163.382,156.549,148.847,140.434,131.479,122.154,112.623,103.043,93.5626,84.3123,75.4046,66.932,58.965,51.5576,44.7413,38.534,32.9343,27.9252,23.4793,19.5611,16.1226,13.1113,10.4658,8.11747,5.99235,4.0028,2.04724,0
0,1.76183,3.45672,5.19873,7.07758,9.1758,11.5666,14.3163,17.4862,21.1346,25.315,30.0731,35.4449,41.4608,48.1333,55.4638,63.434,72.0097,81.1336,90.7242,100.686,110.894,121.211,131.479,141.527,151.175,160.24,168.541,175.902,182.166,187.193,190.87,193.111,193.862,193.11,190.87,187.193,182.165,175.9,168.539,160.239,151.174,141.527,131.48,121.211,110.893,100.682,90.7183,81.1244,72.0002,63.4239,55.4486,48.1119,41.4314,35.4044,30.0141,25.2328,21.0187,17.3214,14.0834,11.2414,8.71895,6.43634,4.3002,2.19909,0
0,1.87756,3.68553,5.54009,7.54335,9.78036,12.3284,15.2617,18.6429,22.5369,26.9989,32.0776,37.8139,44.2395,51.367,59.1967,67.713,76.8755,86.6239,96.8734,107.519,118.431,129.459,140.434,151.174,161.488,171.18,180.053,187.924,194.62,199.995,203.926,206.323,207.126,206.322,203.927,199.995,194.62,187.922,180.052,171.177,161.487,151.175,140.434,129.458,118.429,107.515,96.8679,86.6157,76.8657,67.702,59.1823,51.3454,44.2096,37.7726,32.0182,26.9135,22.4154,18.4704,15.0157,11.9841,9.29448,6.86216,4.58583,2.34707,0
0,1.98801,3.89993,5.86205,7.98066,10.3478,13.0438,16.1474,19.7284,23.8537,28.5805,33.9605,40.0386,46.8478,54.4012,62.7023,71.7305,81.4438,91.7794,102.649,113.938,125.51,137.206,148.845,160.238,171.178,181.457,190.869,199.219,206.323,212.024,216.195,218.738,219.591,218.737,216.196,212.027,206.324,199.219,190.869,181.457,171.178,160.24,148.847,137.204,125.508,113.934,102.644,91.7726,81.4347,71.7181,62.6867,54.38,46.8173,39.9954,33.8971,28.4901,23.725,19.5473,15.8904,12.6801,9.83458,7.2618,4.85448,2.48471,0
0,2.08782,4.09514,6.15456,8.37944,10.8652,13.6966,16.9575,20.7213,25.057,30.0269,35.6831,42.0749,49.2339,57.1796,65.9092,75.4057,85.6254,96.4996,107.935,119.814,131.991,144.298,156.547,168.537,180.049,190.867,200.774,209.562,217.039,223.04,227.43,230.108,231.007,230.108,227.433,223.044,217.042,209.563,200.775,190.87,180.051,168.539,156.549,144.298,131.989,119.811,107.931,96.4941,85.6178,75.3946,65.8939,57.1579,49.2034,42.03,35.6174,29.9324,24.9241,20.5329,16.6897,13.3169,10.3295,7.62701,5.09868,2.61083,0
0,2.17593,4.26806,6.4141,8.73299,11.3238,14.2754,17.6754,21.6012,26.1229,31.3082,37.2112,43.8795,51.3499,59.6414,68.7535,78.6644,89.3325,100.685,112.623,125.024,137.739,150.588,163.379,175.899,187.92,199.215,209.56,218.736,226.546,232.814,237.399,240.195,241.134,240.196,237.402,232.817,226.55,218.74,209.563,199.219,187.923,175.9,163.38,150.589,137.738,125.023,112.62,100.679,89.3256,78.6559,68.7387,59.6194,51.3175,43.8323,37.1428,31.211,25.9863,21.406,17.3985,13.8821,10.7678,7.95083,5.31542,2.72188,0
0,2.25147,4.41382,6.63499,9.03247,11.7126,14.7678,18.2868,22.3497,27.0297,32.3973,38.5096,45.4139,53.1502,61.7357,71.1727,81.4376,92.4861,104.245,116.611,129.458,142.63,155.943,169.194,182.163,194.617,206.32,217.038,226.546,234.638,241.133,245.883,248.779,249.754,248.781,245.885,241.136,234.641,226.549,217.041,206.324,194.621,182.165,169.193,155.942,142.629,129.457,116.609,104.241,92.4809,81.4294,71.1583,61.7137,53.1166,45.3658,38.4386,32.298,26.8888,22.1486,18.0005,14.3622,11.1393,8.22538,5.50016,2.8168,0
0,2.31099,4.53109,6.81069,9.27282,12.0252,15.1642,18.7773,22.9502,27.7577,33.2711,39.5508,46.6455,54.5936,63.4156,73.1136,83.6633,95.0183,107.104,119.814,133.018,146.555,160.238,173.859,187.191,199.993,212.023,223.042,232.816,241.135,247.811,252.694,255.67,256.671,255.671,252.694,247.811,241.135,232.816,223.043,212.027,199.995,187.192,173.86,160.237,146.554,133.015,119.811,107.099,95.012,83.6538,73.0981,63.3927,54.5602,46.5962,39.4798,33.1707,27.6144,22.7443,18.4844,14.7487,11.4388,8.44663,5.64822,2.89283,0
0,2.35478,4.61723,6.94075,9.45067,12.2555,15.4527,19.1357,23.3901,28.2909,33.9113,40.3132,47.5455,55.6501,64.6448,74.5336,85.2921,96.8709,109.195,122.156,135.62,149.425,163.38,177.271,190.867,203.925,216.196,227.434,237.402,245.886,252.694,257.675,260.712,261.731,260.711,257.676,252.695,245.885,237.401,227.433,216.197,203.927,190.87,177.273,163.38,149.425,135.619,122.152,109.189,96.8621,85.2798,74.5177,64.6221,55.6155,47.4955,40.2398,33.8077,28.1442,23.1801,18.8384,15.0301,11.6574,8.60857,5.7552,2.94698,0
0,2.38147,4.67025,7.0199,9.55803,12.3952,15.6294,19.3543,23.6568,28.6159,34.301,40.7773,48.0949,56.2942,65.3947,75.3996,86.284,98.0004,110.469,123.582,137.207,151.175,165.296,179.351,193.109,206.321,218.739,230.111,240.198,248.782,255.671,260.711,263.785,264.817,263.784,260.711,255.671,248.78,240.196,230.109,218.739,206.322,193.11,179.352,165.296,151.175,137.205,123.58,110.463,97.9908,86.2716,75.3815,65.3698,56.2566,48.0419,40.7028,34.1952,28.4661,23.4451,19.0538,15.2027,11.7902,8.7061,5.82103,2.98062,0
0,2.39053,4.68872,7.04763,9.59438,12.4412,15.6889,19.4281,23.747,28.7253,34.4323,40.9327,48.2779,56.5101,65.6468,75.6902,86.6177,98.3796,110.897,124.063,137.741,151.764,165.94,180.051,193.862,207.127,219.594,231.011,241.137,249.755,256.673,261.733,264.818,265.855,264.817,261.733,256.672,249.754,241.135,231.008,219.593,207.128,193.863,180.051,165.938,151.762,137.738,124.058,110.889,98.3678,86.6029,75.6719,65.6211,56.4725,48.2261,40.8572,34.3253,28.5735,23.5321,19.1238,15.2592,11.8351,8.74009,5.84415,2.99301,0
0,2.38299,4.67187,7.02096,9.55806,12.3943,15.6299,19.3555,23.6588,28.6165,34.3013,40.7759,48.0928,56.2923,65.3944,75.3985,86.2841,98.0002,110.469,123.583,137.207,151.177,165.297,179.352,193.11,206.322,218.74,230.111,240.197,248.783,255.674,260.714,263.786,264.819,263.785,260.712,255.671,248.782,240.197,230.111,218.74,206.322,193.109,179.351,165.294,151.174,137.204,123.577,110.459,97.9875,86.2688,75.3813,65.3695,56.2573,48.0416,40.7007,34.1942,28.4635,23.4421,19.0505,15.1997,11.7891,8.70619,5.82129,2.98046,0
0,2.35505,4.61929,6.94161,9.45078,12.2563,15.4541,19.1373,23.391,28.2918,33.9118,40.3123,47.5444,55.6495,64.6456,74.5333,85.2917,96.8704,109.194,122.155,135.621,149.426,163.381,177.271,190.868,203.926,216.197,227.434,237.403,245.887,252.697,257.677,260.714,261.734,260.714,257.677,252.695,245.885,237.402,227.434,216.197,203.926,190.869,177.272,163.381,149.425,135.618,122.151,109.187,96.8592,85.2766,74.5153,64.619,55.613,47.4932,40.2373,33.8052,28.1402,23.1768,18.8351,15.0281,11.6556,8.6077,5.75456,2.9465,0
0,2.31028,4.53188,6.81262,9.27465,12.0284,15.1671,18.7804,22.9521,27.7599,33.2729,39.5504,46.6442,54.5938,63.4172,73.1146,83.6637,95.0191,107.103,119.814,133.019,146.554,160.238,173.858,187.191,199.995,212.026,223.043,232.816,241.135,247.812,252.695,255.673,256.674,255.672,252.695,247.811,241.135,232.818,223.044,212.026,199.995,187.191,173.86,160.239,146.555,133.018,119.811,107.097,95.0091,83.649,73.0938,63.3893,54.5567,46.5935,39.4771,33.1679,27.6109,22.7415,18.4811,14.7454,11.4375,8.44641,5.64724,2.89118,0
0,2.24951,4.41364,6.63439,9.03294,11.7152,14.7714,18.291,22.3526,27.0324,32.3985,38.5094,45.4133,53.1492,61.7348,71.1728,81.438,92.4875,104.246,116.614,129.46,142.629,155.941,169.193,182.163,194.618,206.321,217.039,226.547,234.64,241.135,245.886,248.781,249.754,248.781,245.885,241.135,234.641,226.549,217.041,206.322,194.618,182.164,169.194,155.944,142.631,129.459,116.611,104.239,92.4771,81.4236,71.1529,61.7091,53.1133,45.3635,38.437,32.2946,26.8862,22.1468,17.9981,14.3603,11.1386,8.22594,5.49876,2.81634,0
0,2.1749,4.26652,6.41336,8.73282,11.3251,14.2801,17.6811,21.6057,26.1269,31.3095,37.2107,43.8775,51.3474,59.639,68.7524,78.6644,89.3322,100.685,112.625,125.026,137.738,150.589,163.38,175.898,187.919,199.216,209.561,218.738,226.547,232.816,237.401,240.195,241.135,240.195,237.401,232.816,226.547,218.738,209.562,199.218,187.921,175.9,163.382,150.591,137.74,125.024,112.621,100.679,89.3228,78.6512,68.7339,59.6161,51.3149,43.8288,37.1395,31.2073,25.9829,21.405,17.3967,13.8809,10.7675,7.95147,5.31442,2.7214,0
0,2.08672,4.09303,6.15341,8.37916,10.8654,13.7007,16.9626,20.7261,25.0592,30.0275,35.683,42.0729,49.2307,57.1756,65.9074,75.4038,85.6231,96.4988,107.935,119.814,131.991,144.299,156.549,168.537,180.049,190.867,200.774,209.561,217.039,223.041,227.432,230.108,231.008,230.108,227.432,223.043,217.04,209.561,200.774,190.868,180.051,168.538,156.55,144.299,131.991,119.811,107.931,96.4925,85.6146,75.3924,65.8916,57.154,49.1995,42.0256,35.6146,29.9288,24.9219,20.5324,16.6898,13.3174,10.3303,7.62827,5.09857,2.61027,0
0,1.9876,3.8986,5.86069,7.97957,10.3467,13.0452,16.1501,19.7316,23.8549,28.5794,33.9596,40.037,46.844,54.3985,62.6981,71.7264,81.4408,91.7785,102.647,113.936,125.509,137.206,148.847,160.237,171.177,181.456,190.868,199.217,206.322,212.024,216.195,218.738,219.592,218.737,216.195,212.024,206.321,199.216,190.867,181.456,171.177,160.238,148.847,137.205,125.509,113.935,102.644,91.7723,81.4335,71.7157,62.6828,54.3761,46.8126,39.9929,33.8955,28.4872,23.724,19.5466,15.8907,12.682,9.83789,7.26367,4.8546,2.48385,0
0,1.87854,3.68457,5.54042,7.54368,9.78094,12.3292,15.2629,18.6442,22.5378,26.9982,32.0765,37.8127,44.2359,51.3624,59.1926,67.709,76.8724,86.6215,96.8709,107.517,118.429,129.457,140.433,151.173,161.486,171.176,180.049,187.921,194.619,199.993,203.924,206.322,207.127,206.32,203.923,199.992,194.617,187.919,180.048,171.176,161.486,151.174,140.433,129.457,118.429,107.516,96.8695,86.6164,76.8651,67.6996,59.1784,51.3422,44.2054,37.7691,32.014,26.9103,22.4139,18.4696,15.0157,11.9845,9.29759,6.86495,4.58654,2.34651,0
0,1.76144,3.4578,5.19801,7.07752,9.17701,11.5664,14.3167,17.4866,21.1345,25.3139,30.0709,35.4424,41.4577,48.1302,55.4602,63.4306,72.0063,81.1298,90.722,100.684,110.894,121.21,131.478,141.526,151.173,160.236,168.536,175.898,182.163,187.191,190.866,193.107,193.86,193.107,190.866,187.19,182.162,175.898,168.535,160.236,151.174,141.527,131.48,121.21,110.892,100.683,90.7192,81.1263,72.0013,63.4222,55.446,48.1091,41.428,35.4002,30.011,25.2302,21.0168,17.3207,14.0838,11.2419,8.72108,6.43819,4.30235,2.20052,0
0,1.64059,3.22014,4.84205,6.5917,8.5468,10.7711,13.3309,16.28,19.6717,23.5574,27.98,32.9719,38.5612,44.7589,51.5682,58.9733,66.9377,75.4101,84.3163,93.5657,103.045,112.622,122.153,131.479,140.432,148.844,156.547,163.379,169.193,173.858,177.27,179.35,180.048,179.348,177.268,173.857,169.192,163.378,156.547,148.844,140.433,131.481,122.154,112.622,103.042,93.5621,84.3122,75.4038,66.9307,58.9629,51.5545,44.7381,38.5307,32.9307,27.9224,23.4773,19.5607,16.1232,13.1122,10.4668,8.11876,5.99342,4.00424,2.0471,0
0,1.51628,2.97649,4.47605,6.09498,7.90077,9.95699,12.3203,15.0434,18.1748,21.7604,25.8398,30.4447,35.5971,41.3113,47.5884,54.4127,61.7534,69.5607,77.7674,86.288,95.021,103.843,112.622,121.211,129.456,137.203,144.296,150.588,155.941,160.236,163.377,165.293,165.936,165.293,163.377,160.235,155.94,150.586,144.295,137.202,129.457,121.213,112.624,103.844,95.0193,86.2855,77.7635,69.555,61.7465,54.4031,47.5743,41.2906,35.5673,30.4027,25.7831,21.6843,18.069,14.8969,12.1175,9.67414,7.50433,5.53978,3.69949,1.89059,0
0,1.39032,2.73183,4.10862,5.59349,7.25035,9.13653,11.3016,13.7969,16.666,19.9501,23.6851,27.9005,32.6161,37.8451,43.5867,49.8273,56.5397,63.6794,71.1834,78.974,86.9566,95.0195,103.043,110.893,118.428,125.507,131.988,137.736,142.626,146.551,149.421,151.172,151.759,151.171,149.422,146.552,142.626,137.735,131.988,125.506,118.429,110.895,103.046,95.0216,86.9556,78.9722,71.18,63.6749,56.5339,49.8181,43.5727,37.8242,32.5868,27.8609,23.6312,19.8778,16.567,13.6622,11.1147,8.87388,6.8845,5.08134,3.3934,1.73361,0
