0,0,0,0,0,0
0,1.82512,3.7489,4.73503,2.92889,0
0,3.74999,8.73075,12.4147,7.17954,0
0,4.73651,12.4152,19.4216,10.6055,0
0,2.92814,7.1788,10.6057,6.02611,0
0,0,0,0,0,0
