0.000246,0.000912,0.003665,0.008459,0.011200,0.008542,0.003647,0.000987
0.001002,0.006339,0.025950,0.060088,0.079571,0.060243,0.026022,0.006491
0.003667,0.025848,0.105534,0.245144,0.324671,0.245155,0.105404,0.026011
0.008437,0.060186,0.245119,0.569877,0.754936,0.569810,0.245250,0.060209
0.011297,0.079737,0.324766,0.755011,1.000000,0.754865,0.324656,0.079623
0.008463,0.060108,0.245222,0.569844,0.754882,0.569881,0.245084,0.060214
0.003622,0.026026,0.105552,0.245096,0.324648,0.245219,0.105539,0.025975
0.001038,0.006345,0.025900,0.060077,0.079731,0.060178,0.025895,0.006342
