0.001378,0.001898,0.002373,0.003114,0.003814,0.004938,0.006117,0.007657,0.009663,0.011685,0.014312,0.017243,0.020618,0.024570,0.028701,0.033601,0.038884,0.044450,0.050551,0.056719,0.063378,0.070078,0.076942,0.083680,0.090011,0.096220,0.101778,0.106890,0.111178,0.114749,0.117222,0.118724,0.119199,0.118684,0.117145,0.114605,0.111255,0.106889,0.101843,0.096112,0.090131,0.083628,0.076810,0.070168,0.063403,0.056725,0.050456,0.044435,0.038724,0.033657,0.028867,0.024524,0.020641,0.017243,0.014336,0.011766,0.009494,0.007747,0.006271,0.004932,0.003812,0.003116,0.002323,0.001798
0.001632,0.002176,0.002909,0.003678,0.004633,0.006023,0.007557,0.009409,0.011502,0.014172,0.017358,0.020884,0.024828,0.029476,0.034758,0.040611,0.046846,0.053660,0.060861,0.068636,0.076624,0.084668,0.092925,0.101041,0.108711,0.116180,0.122957,0.129145,0.134306,0.138509,0.141616,0.143413,0.144148,0.143440,0.141488,0.138521,0.134349,0.129050,0.123071,0.116256,0.108726,0.101045,0.092798,0.084632,0.076496,0.068683,0.060971,0.053590,0.046827,0.040552,0.034682,0.029640,0.024983,0.020831,0.017354,0.014165,0.011651,0.009368,0.007508,0.005880,0.004768,0.003660,0.002790,0.002112
0.002027,0.002631,0.003446,0.004458,0.005514,0.007148,0.008875,0.011230,0.013879,0.016970,0.020691,0.024886,0.029818,0.035444,0.041601,0.048483,0.056065,0.064300,0.072918,0.082064,0.091697,0.101457,0.111105,0.120806,0.130154,0.139061,0.147253,0.154602,0.160813,0.165827,0.169455,0.171800,0.172482,0.171828,0.169511,0.165728,0.160818,0.154517,0.147301,0.139006,0.130160,0.120929,0.111130,0.101459,0.091610,0.082157,0.072990,0.064237,0.056027,0.048454,0.041516,0.035341,0.029854,0.025010,0.020723,0.017015,0.013873,0.011191,0.008890,0.007183,0.005632,0.004392,0.003325,0.002615
0.002365,0.003171,0.004029,0.005156,0.006721,0.008333,0.010575,0.013134,0.016427,0.020197,0.024446,0.029635,0.035339,0.042058,0.049420,0.057622,0.066433,0.076317,0.086616,0.097425,0.108836,0.120285,0.132027,0.143356,0.154593,0.165084,0.174695,0.183375,0.190725,0.196775,0.201111,0.203838,0.204675,0.203778,0.201199,0.196691,0.190903,0.183497,0.174809,0.165095,0.154630,0.143371,0.131868,0.120277,0.108829,0.097371,0.086587,0.076323,0.066600,0.057566,0.049282,0.042042,0.035400,0.029486,0.024409,0.020196,0.016413,0.013291,0.010666,0.008425,0.006630,0.005166,0.003983,0.003085
0.002829,0.003648,0.004790,0.006066,0.007800,0.009904,0.012461,0.015583,0.019201,0.023650,0.028718,0.034742,0.041607,0.049400,0.058159,0.067727,0.078307,0.089666,0.101865,0.114569,0.127909,0.141529,0.155227,0.168651,0.181751,0.194160,0.205711,0.215762,0.224494,0.231447,0.236671,0.239744,0.240785,0.239791,0.236550,0.231409,0.224441,0.215703,0.205538,0.194173,0.181883,0.168756,0.155235,0.141515,0.128044,0.114634,0.101756,0.089688,0.078181,0.067676,0.058070,0.049444,0.041608,0.034806,0.028895,0.023574,0.019208,0.015522,0.012427,0.009860,0.007860,0.006120,0.004734,0.003589
0.003284,0.004305,0.005543,0.006971,0.009082,0.011414,0.014446,0.018023,0.022459,0.027600,0.033491,0.040506,0.048502,0.057535,0.067631,0.078932,0.091303,0.104471,0.118670,0.133673,0.149305,0.165110,0.181061,0.196753,0.212056,0.226380,0.239815,0.251741,0.261830,0.270058,0.276024,0.279564,0.280952,0.279553,0.275986,0.269912,0.261710,0.251643,0.239747,0.226476,0.212053,0.196690,0.180950,0.165088,0.149185,0.133748,0.118784,0.104626,0.091292,0.078934,0.067742,0.057517,0.048472,0.040587,0.033557,0.027622,0.022502,0.018182,0.014578,0.011490,0.009019,0.007087,0.005453,0.004234
0.003747,0.004894,0.006293,0.008092,0.010439,0.013212,0.016819,0.020891,0.025855,0.031754,0.038820,0.046866,0.056034,0.066443,0.078240,0.091215,0.105514,0.120879,0.137244,0.154496,0.172585,0.190814,0.209299,0.227404,0.245110,0.261713,0.277195,0.291010,0.302627,0.312009,0.318939,0.323243,0.324621,0.323170,0.319084,0.312093,0.302608,0.290997,0.277117,0.261899,0.245075,0.227553,0.209282,0.190888,0.172585,0.154510,0.137364,0.120836,0.105456,0.091221,0.078266,0.066460,0.056077,0.046847,0.038843,0.031915,0.025912,0.020882,0.016693,0.013222,0.010364,0.008127,0.006272,0.004949
0.004244,0.005520,0.007242,0.009263,0.011952,0.015233,0.019167,0.023940,0.029792,0.036558,0.044462,0.053674,0.064258,0.076164,0.089644,0.104464,0.120853,0.138491,0.157237,0.177186,0.197729,0.218702,0.239794,0.260734,0.280797,0.300061,0.317560,0.333420,0.346761,0.357712,0.365669,0.370360,0.372054,0.370526,0.365577,0.357710,0.346824,0.333336,0.317592,0.299943,0.280923,0.260637,0.239790,0.218656,0.197663,0.177167,0.157387,0.138464,0.120924,0.104609,0.089679,0.076315,0.064174,0.053582,0.044509,0.036470,0.029762,0.024039,0.019082,0.015284,0.011953,0.009337,0.007251,0.005635
0.004698,0.006286,0.008232,0.010635,0.013615,0.017188,0.021721,0.027175,0.033776,0.041383,0.050406,0.061031,0.072853,0.086670,0.101874,0.118820,0.137230,0.157194,0.178704,0.201217,0.224545,0.248293,0.272416,0.296128,0.319065,0.340818,0.360862,0.378680,0.393847,0.406230,0.415171,0.420746,0.422599,0.420678,0.415225,0.406155,0.393991,0.378747,0.360708,0.340856,0.319038,0.296035,0.272281,0.248364,0.224556,0.201192,0.178566,0.157206,0.137252,0.118713,0.101785,0.086527,0.073012,0.061026,0.050445,0.041509,0.033680,0.027198,0.021707,0.017289,0.013672,0.010611,0.008166,0.006321
0.005310,0.007149,0.009215,0.011902,0.015291,0.019447,0.024405,0.030654,0.037899,0.046676,0.056873,0.068665,0.082139,0.097468,0.114584,0.133757,0.154506,0.177093,0.201107,0.226405,0.252793,0.279551,0.306715,0.333325,0.359112,0.383683,0.406142,0.426303,0.443585,0.457309,0.467624,0.473660,0.475795,0.473808,0.467519,0.457317,0.443516,0.426302,0.406301,0.383644,0.359269,0.333439,0.306652,0.279722,0.252742,0.226571,0.201068,0.177131,0.154551,0.133679,0.114682,0.097505,0.082030,0.068538,0.056851,0.046667,0.038043,0.030670,0.024580,0.019463,0.015233,0.011833,0.009270,0.007100
0.005909,0.007852,0.010364,0.013283,0.017022,0.021658,0.027264,0.034135,0.042319,0.051948,0.063448,0.076543,0.091719,0.108841,0.127900,0.149248,0.172482,0.197723,0.224441,0.252802,0.282129,0.312061,0.342193,0.372092,0.400961,0.428188,0.453424,0.475825,0.495081,0.510440,0.521918,0.528721,0.531065,0.528675,0.521762,0.510504,0.494992,0.475913,0.453298,0.428201,0.400881,0.371965,0.342190,0.312084,0.282106,0.252747,0.224504,0.197666,0.172390,0.149209,0.128050,0.108774,0.091690,0.076522,0.063449,0.052092,0.042350,0.034257,0.027248,0.021570,0.017090,0.013345,0.010196,0.007834
0.006530,0.008667,0.011409,0.014689,0.018807,0.023934,0.030118,0.037744,0.046868,0.057656,0.070195,0.084596,0.101472,0.120385,0.141613,0.165068,0.190802,0.218619,0.248277,0.279586,0.312051,0.345283,0.378707,0.411617,0.443455,0.473851,0.501696,0.526502,0.547778,0.564795,0.577424,0.584907,0.587541,0.584937,0.577270,0.564714,0.547704,0.526502,0.501623,0.473689,0.443606,0.411650,0.378635,0.345321,0.312054,0.279609,0.248447,0.218616,0.190817,0.165154,0.141598,0.120241,0.101322,0.084593,0.070152,0.057551,0.046766,0.037876,0.030224,0.023909,0.018837,0.014721,0.011270,0.008663
0.007318,0.009532,0.012452,0.016082,0.020557,0.026200,0.033119,0.041369,0.051267,0.063185,0.076992,0.092928,0.111255,0.131900,0.155324,0.180965,0.209352,0.239887,0.272408,0.306761,0.342279,0.378609,0.415243,0.451426,0.486329,0.519576,0.550188,0.577269,0.600677,0.619460,0.633225,0.641629,0.644367,0.641633,0.633188,0.619311,0.600614,0.577375,0.550041,0.519580,0.486448,0.451340,0.415268,0.378712,0.342265,0.306568,0.272267,0.239759,0.209347,0.180971,0.155259,0.131896,0.111149,0.092939,0.076942,0.063036,0.051343,0.041333,0.033126,0.026299,0.020572,0.016053,0.012422,0.009624
0.007979,0.010271,0.013569,0.017463,0.022417,0.028596,0.036089,0.045116,0.055836,0.068576,0.083641,0.100898,0.120871,0.143406,0.168773,0.196729,0.227414,0.260743,0.295995,0.333362,0.372005,0.411530,0.451315,0.490643,0.528837,0.564743,0.598075,0.627613,0.652900,0.673322,0.688265,0.697446,0.700422,0.697365,0.688341,0.673395,0.652991,0.627581,0.598041,0.564781,0.528763,0.490649,0.451426,0.411560,0.372028,0.333432,0.296016,0.260574,0.227389,0.196869,0.168743,0.143416,0.120920,0.101015,0.083550,0.068643,0.055875,0.045057,0.035936,0.028621,0.022446,0.017445,0.013502,0.010270
0.008410,0.011211,0.014458,0.018821,0.024175,0.030663,0.038886,0.048456,0.060104,0.073879,0.090005,0.108671,0.130271,0.154645,0.181767,0.212070,0.245161,0.280941,0.319018,0.359172,0.400879,0.443586,0.486478,0.528700,0.569745,0.608668,0.644424,0.676368,0.703601,0.725504,0.741660,0.751514,0.754707,0.751491,0.741683,0.725459,0.703606,0.676288,0.644453,0.608496,0.569724,0.528784,0.486374,0.443587,0.400965,0.359132,0.319036,0.280873,0.245086,0.212124,0.181888,0.154591,0.130268,0.108763,0.090143,0.073957,0.060189,0.048583,0.038746,0.030813,0.024110,0.018806,0.014525,0.011254
0.009126,0.011952,0.015588,0.020126,0.025900,0.032840,0.041403,0.051742,0.064291,0.078995,0.096166,0.116080,0.139160,0.164979,0.194246,0.226572,0.261795,0.299950,0.340806,0.383745,0.428234,0.473853,0.519462,0.564787,0.608632,0.650122,0.688198,0.722405,0.751493,0.774935,0.792096,0.802754,0.806147,0.802643,0.792127,0.775030,0.751517,0.722404,0.688212,0.650075,0.608602,0.564853,0.519633,0.473662,0.428260,0.383592,0.340775,0.299960,0.261769,0.226449,0.194229,0.165043,0.139138,0.116156,0.096103,0.079005,0.064191,0.051796,0.041464,0.032807,0.025722,0.020089,0.015632,0.011940
0.009616,0.012633,0.016391,0.021274,0.027373,0.034686,0.043813,0.054805,0.067991,0.083680,0.101752,0.123003,0.147199,0.174870,0.205540,0.239768,0.277241,0.317675,0.360778,0.406202,0.453375,0.501560,0.550033,0.597982,0.644316,0.688219,0.728752,0.764901,0.795678,0.820426,0.838652,0.849957,0.853568,0.849785,0.838757,0.820536,0.795687,0.764760,0.728623,0.688355,0.644313,0.598021,0.550133,0.501629,0.453358,0.406187,0.360813,0.317708,0.277283,0.239709,0.205548,0.174864,0.147311,0.123076,0.101779,0.083601,0.068045,0.054886,0.043839,0.034669,0.027339,0.021241,0.016441,0.012698
0.010031,0.013293,0.017198,0.022375,0.028766,0.036403,0.045926,0.057548,0.071286,0.087768,0.106960,0.129073,0.154504,0.183414,0.215840,0.251561,0.290935,0.333384,0.378685,0.426296,0.475888,0.526364,0.577271,0.627672,0.676319,0.722247,0.764757,0.802624,0.835014,0.861093,0.880185,0.891945,0.895927,0.891974,0.880307,0.861060,0.835150,0.802748,0.764868,0.722409,0.676357,0.627606,0.577271,0.526469,0.475894,0.426395,0.378662,0.333275,0.290892,0.251743,0.215812,0.183434,0.154506,0.129060,0.106956,0.087752,0.071425,0.057552,0.046050,0.036432,0.028712,0.022326,0.017249,0.013255
0.010540,0.013668,0.018018,0.023196,0.029812,0.037855,0.047837,0.059880,0.074154,0.091251,0.111270,0.134211,0.160836,0.190805,0.224528,0.261759,0.302582,0.346738,0.393844,0.443481,0.495072,0.547756,0.600681,0.652949,0.703472,0.751440,0.795620,0.835010,0.868748,0.895888,0.915753,0.927904,0.932085,0.927991,0.915743,0.895964,0.868835,0.835025,0.795629,0.751483,0.703638,0.652987,0.600539,0.547658,0.495049,0.443544,0.393868,0.346878,0.302685,0.261875,0.224569,0.190872,0.160771,0.134312,0.111117,0.091288,0.074179,0.059918,0.047823,0.037874,0.029757,0.023138,0.017997,0.013801
0.010779,0.014114,0.018427,0.023864,0.030685,0.039211,0.049318,0.061718,0.076480,0.094045,0.114659,0.138504,0.165752,0.196693,0.231486,0.269930,0.312046,0.357729,0.406256,0.457408,0.510484,0.564772,0.619387,0.673345,0.725566,0.774890,0.820511,0.861126,0.895955,0.923891,0.944394,0.956842,0.961154,0.956842,0.944355,0.923793,0.895919,0.861085,0.820489,0.775034,0.725466,0.673308,0.619362,0.564690,0.510559,0.457311,0.406228,0.357649,0.312127,0.270021,0.231458,0.196683,0.165847,0.138489,0.114722,0.094165,0.076628,0.061744,0.049336,0.039191,0.030742,0.023897,0.018582,0.014258
0.011007,0.014410,0.018897,0.024551,0.031513,0.039940,0.050378,0.063192,0.078236,0.096197,0.117294,0.141470,0.169514,0.201065,0.236624,0.276039,0.319020,0.365679,0.415267,0.467520,0.521784,0.577301,0.633111,0.688176,0.741615,0.792162,0.838781,0.880304,0.915823,0.944289,0.965309,0.978207,0.982480,0.978076,0.965426,0.944442,0.915791,0.880186,0.838790,0.792186,0.741698,0.688312,0.633197,0.577335,0.521768,0.467590,0.415279,0.365628,0.318967,0.275918,0.236726,0.201200,0.169566,0.141608,0.117219,0.096220,0.078336,0.063132,0.050491,0.039931,0.031428,0.024533,0.018874,0.014435
0.011121,0.014634,0.019112,0.024799,0.031930,0.040531,0.051070,0.063868,0.079334,0.097441,0.118818,0.143466,0.171791,0.203773,0.239826,0.279593,0.323353,0.370457,0.420730,0.473713,0.528702,0.585030,0.641481,0.697413,0.751435,0.802713,0.849929,0.892009,0.927985,0.956856,0.978093,0.991195,0.995494,0.991141,0.978081,0.956871,0.927840,0.892029,0.849815,0.802692,0.751390,0.697428,0.641502,0.585071,0.528841,0.473725,0.420845,0.370529,0.323331,0.279709,0.239737,0.203834,0.171645,0.143353,0.118854,0.097429,0.079345,0.064014,0.051204,0.040629,0.031797,0.024722,0.019152,0.014611
0.011111,0.014722,0.019310,0.024936,0.031951,0.040738,0.051304,0.064137,0.079697,0.097918,0.119329,0.143973,0.172555,0.204740,0.240856,0.280896,0.324762,0.372079,0.422634,0.475944,0.531143,0.587556,0.644404,0.700443,0.754737,0.806235,0.853694,0.895967,0.931988,0.961138,0.982425,0.995619,1.000000,0.995550,0.982544,0.961176,0.932038,0.895792,0.853600,0.806250,0.754827,0.700440,0.644451,0.587501,0.531092,0.475884,0.422657,0.372091,0.324644,0.280802,0.240870,0.204736,0.172424,0.144106,0.119268,0.097926,0.079711,0.064168,0.051261,0.040763,0.032010,0.024963,0.019321,0.014810
0.011250,0.014693,0.019167,0.024794,0.031780,0.040544,0.051088,0.064037,0.079312,0.097483,0.118725,0.143344,0.171638,0.203803,0.239705,0.279661,0.323342,0.370507,0.420797,0.473702,0.528836,0.585069,0.641477,0.697442,0.751440,0.802741,0.849966,0.891859,0.928013,0.956943,0.978270,0.991148,0.995589,0.991068,0.978142,0.956832,0.928028,0.892016,0.849937,0.802768,0.751399,0.697371,0.641452,0.584934,0.528709,0.473753,0.420719,0.370350,0.323199,0.279569,0.239882,0.203870,0.171825,0.143422,0.118710,0.097524,0.079260,0.063913,0.051079,0.040455,0.031800,0.024785,0.019204,0.014598
0.010955,0.014556,0.018849,0.024459,0.031506,0.039931,0.050381,0.063114,0.078218,0.096202,0.117261,0.141484,0.169500,0.201151,0.236577,0.276004,0.318988,0.365578,0.415172,0.467548,0.521801,0.577396,0.633048,0.688246,0.741633,0.792214,0.838752,0.880306,0.915837,0.944459,0.965328,0.978183,0.982551,0.978273,0.965443,0.944361,0.915720,0.880270,0.838785,0.792168,0.741638,0.688329,0.633109,0.577403,0.521821,0.467522,0.415246,0.365632,0.318958,0.275918,0.236739,0.201085,0.169498,0.141572,0.117198,0.096218,0.078204,0.063127,0.050439,0.040032,0.031361,0.024504,0.018857,0.014450
0.010720,0.014118,0.018576,0.023917,0.030837,0.039226,0.049384,0.061676,0.076534,0.094160,0.114629,0.138400,0.165814,0.196850,0.231567,0.269918,0.312136,0.357581,0.406176,0.457472,0.510451,0.564739,0.619279,0.673380,0.725584,0.774981,0.820561,0.861074,0.895873,0.923835,0.944306,0.956916,0.961217,0.956827,0.944345,0.923806,0.895829,0.861225,0.820504,0.774949,0.725578,0.673237,0.619376,0.564772,0.510520,0.457497,0.406287,0.357617,0.312167,0.269917,0.231414,0.196722,0.165771,0.138484,0.114678,0.094183,0.076561,0.061747,0.049280,0.039040,0.030762,0.023948,0.018578,0.014114
0.010358,0.013745,0.017901,0.023147,0.029868,0.037872,0.047899,0.059836,0.074178,0.091229,0.111245,0.134269,0.160833,0.190748,0.224552,0.261755,0.302685,0.346819,0.394015,0.443521,0.494952,0.547584,0.600684,0.652917,0.703605,0.751429,0.795627,0.834966,0.868837,0.895914,0.915868,0.927886,0.932042,0.927969,0.915745,0.895950,0.868834,0.835137,0.795706,0.751438,0.703506,0.653005,0.600521,0.547723,0.495080,0.443568,0.394028,0.346768,0.302618,0.261723,0.224486,0.190775,0.160752,0.134357,0.111272,0.091190,0.074218,0.059965,0.047789,0.037869,0.029756,0.023256,0.017883,0.013849
0.010041,0.013226,0.017210,0.022334,0.028703,0.036533,0.046075,0.057577,0.071449,0.087782,0.106928,0.128998,0.154453,0.183369,0.215828,0.251641,0.290898,0.333438,0.378736,0.426429,0.475808,0.526484,0.577285,0.627535,0.676208,0.722313,0.764793,0.802747,0.834984,0.861190,0.880279,0.891911,0.895879,0.891913,0.880292,0.861130,0.834993,0.802604,0.764816,0.722425,0.676240,0.627644,0.577363,0.526532,0.475910,0.426361,0.378689,0.333441,0.290897,0.251624,0.215698,0.183492,0.154612,0.129007,0.106892,0.087711,0.071292,0.057657,0.045967,0.036396,0.028690,0.022388,0.017167,0.013257
0.009588,0.012527,0.016385,0.021304,0.027282,0.034853,0.043921,0.054946,0.067957,0.083677,0.101824,0.122969,0.147174,0.174686,0.205655,0.239779,0.277139,0.317657,0.360744,0.406248,0.453367,0.501672,0.550156,0.597981,0.644333,0.688234,0.728781,0.764773,0.795600,0.820428,0.838730,0.849863,0.853677,0.849811,0.838713,0.820572,0.795722,0.764784,0.728712,0.688222,0.644449,0.597909,0.550178,0.501644,0.453401,0.406139,0.360788,0.317616,0.277126,0.239819,0.205711,0.174788,0.147306,0.122913,0.101822,0.083507,0.068027,0.054937,0.043889,0.034681,0.027293,0.021301,0.016432,0.012673
0.009118,0.011934,0.015518,0.020065,0.025732,0.032812,0.041410,0.051845,0.064266,0.078862,0.096168,0.116112,0.139023,0.165142,0.194113,0.226462,0.261741,0.300078,0.340776,0.383628,0.428225,0.473806,0.519643,0.564730,0.608665,0.650137,0.688345,0.722372,0.751508,0.774936,0.792220,0.802687,0.806251,0.802667,0.792216,0.775020,0.751412,0.722411,0.688270,0.650119,0.608574,0.564762,0.519635,0.473710,0.428294,0.383678,0.340768,0.299964,0.261822,0.226443,0.194113,0.165031,0.138993,0.116271,0.096282,0.078927,0.064280,0.051779,0.041462,0.032902,0.025900,0.020094,0.015600,0.011865
0.008582,0.011063,0.014578,0.018869,0.024208,0.030676,0.038879,0.048447,0.060167,0.073863,0.090021,0.108780,0.130209,0.154484,0.181757,0.212021,0.245164,0.280951,0.318950,0.359190,0.400834,0.443447,0.486447,0.528784,0.569704,0.608535,0.644267,0.676338,0.703645,0.725453,0.741588,0.751556,0.754877,0.751466,0.741552,0.725433,0.703565,0.676249,0.644268,0.608605,0.569673,0.528821,0.486376,0.443452,0.400931,0.359191,0.319128,0.280880,0.245068,0.212079,0.181777,0.154633,0.130200,0.108781,0.089969,0.073903,0.060209,0.048572,0.038736,0.030697,0.024234,0.018923,0.014477,0.011148
0.007848,0.010436,0.013434,0.017431,0.022488,0.028456,0.036004,0.045015,0.055788,0.068583,0.083590,0.100880,0.120873,0.143495,0.168793,0.196712,0.227405,0.260614,0.296047,0.333343,0.372097,0.411534,0.451315,0.490686,0.528803,0.564725,0.598014,0.627549,0.652989,0.673385,0.688221,0.697340,0.700448,0.697342,0.688296,0.673371,0.652947,0.627662,0.597965,0.564717,0.528811,0.490680,0.451442,0.411577,0.371978,0.333460,0.296006,0.260757,0.227571,0.196840,0.168773,0.143449,0.120931,0.100906,0.083577,0.068628,0.055803,0.045012,0.035972,0.028558,0.022508,0.017429,0.013604,0.010400
0.007322,0.009551,0.012498,0.015999,0.020712,0.026175,0.033208,0.041526,0.051316,0.063059,0.076949,0.092820,0.111258,0.131873,0.155157,0.181121,0.209296,0.239857,0.272330,0.306700,0.342284,0.378678,0.415292,0.451423,0.486401,0.519507,0.550145,0.577276,0.600657,0.619325,0.633161,0.641587,0.644306,0.641449,0.633063,0.619400,0.600688,0.577240,0.550138,0.519520,0.486410,0.451493,0.415222,0.378650,0.342168,0.306582,0.272317,0.239693,0.209288,0.181011,0.155242,0.131887,0.111144,0.092902,0.076989,0.063027,0.051435,0.041443,0.033142,0.026267,0.020563,0.016014,0.012462,0.009508
